"국립공원","생물분류","종명","학명","분류명","경도","위도","조사일자","개체수"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.051","37.4151","2021-10-03","2"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.1104","37.3512","2021-10-03","1"
"치악산","기타","알꽃벼룩류","Helodes KUa","알꽃벼룩류","128.0817","37.2906","2021-10-02","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0217","37.3035","2021-07-04","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0672","37.3346","2021-07-03","3"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0903","37.2831","2021-07-02","4"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0508","37.3975","2021-07-03","8"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0158","37.2827","2021-07-04","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0672","37.3346","2021-04-17","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.0817","37.2906","2021-07-02","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.051","37.4151","2021-07-03","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.051","37.4151","2021-04-17","1"
"치악산","기타","애기각다귀 KUa","Dicranota KUa","애기각다귀 KUa","128.1104","37.3512","2021-07-03","2"
"치악산","기타","애모기 KUa","Dixa KUa","애모기 KUa","128.0508","37.3975","2021-10-03","1"
"치악산","기타","애모기 KUa","Dixa KUa","애모기 KUa","128.0903","37.2831","2021-07-02","1"
"치악산","기타","애우묵날도래 KUa","Apatania KUa","애우묵날도래 KUa","128.0903","37.2831","2021-07-02","5"
"치악산","기타","얼룩뿔하루살이","solida","얼룩뿔하루살이","128.0217","37.3035","2021-07-04","3"
"치악산","기타","얼룩뿔하루살이","solida","얼룩뿔하루살이","128.0817","37.2906","2021-07-02","2"
"치악산","기타","얼룩뿔하루살이","solida","얼룩뿔하루살이","128.0508","37.3975","2021-07-03","13"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0158","37.2827","2021-10-04","5"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0817","37.2906","2021-10-02","2"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.051","37.4151","2021-07-03","1"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0217","37.3035","2021-10-04","2"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0903","37.2831","2021-10-02","1"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0672","37.3346","2021-10-03","1"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.1104","37.3512","2021-10-03","1"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.051","37.4151","2021-10-03","4"
"치악산","기타","입술날도래 KUa","Wormaldia KUa","입술날도래 KUa","128.0508","37.3975","2021-10-03","8"
"치악산","기타","장수각다귀 KUa","Pedicia KUa","장수각다귀 KUa","128.051","37.4151","2021-07-03","7"
"치악산","기타","장수각다귀 KUa","Pedicia KUa","장수각다귀 KUa","128.1104","37.3512","2021-10-03","1"
"치악산","기타","장수각다귀 KUa","Pedicia KUa","장수각다귀 KUa","128.0903","37.2831","2021-10-02","3"
"치악산","기타","줄강도래 KUa","Isoperla KUa","줄강도래 KUa","128.051","37.4151","2021-04-17","2"
"치악산","기타","줄강도래 KUa","Isoperla KUa","줄강도래 KUa","128.0817","37.2906","2021-04-16","1"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0508","37.3975","2021-07-03","27"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0158","37.2827","2021-07-04","1"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.051","37.4151","2021-04-17","1"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0217","37.3035","2021-07-04","6"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0508","37.3975","2021-10-03","4"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0217","37.3035","2021-10-04","8"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.051","37.4151","2021-10-03","12"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0903","37.2831","2021-10-02","10"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.1104","37.3512","2021-07-03","3"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0158","37.2827","2021-04-18","1"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0217","37.3035","2021-04-18","12"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.1104","37.3512","2021-10-03","2"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.051","37.4151","2021-07-03","2"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0672","37.3346","2021-10-03","3"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0672","37.3346","2021-07-03","10"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0903","37.2831","2021-07-02","44"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.1104","37.3512","2021-04-17","11"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0672","37.3346","2021-04-17","9"
"치악산","무척추동물류(곤충제외)","다슬기","Semisulcospira libertina","다슬기","128.0508","37.3975","2021-04-17","3"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.0217","37.3035","2021-04-18","1"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.051","37.4151","2021-07-03","1"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.0672","37.3346","2021-10-03","104"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.0217","37.3035","2021-10-04","2"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.051","37.4151","2021-04-17","1"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.1104","37.3512","2021-10-03","2"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.0866","37.2784","2021-04-16","1"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.1104","37.3512","2021-04-17","6"
"치악산","무척추동물류(곤충제외)","물지렁이","Chaetogaster limnaei","물지렁이","128.051","37.4151","2021-10-03","1"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0158","37.2827","2021-04-18","35"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0508","37.3975","2021-04-17","8"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.051","37.4151","2021-04-17","7"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0217","37.3035","2021-04-18","37"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0866","37.2784","2021-04-16","159"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0817","37.2906","2021-07-02","6"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0158","37.2827","2021-10-04","27"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0217","37.3035","2021-10-04","82"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0508","37.3975","2021-10-03","9"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0672","37.3346","2021-04-17","9"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.1104","37.3512","2021-10-03","14"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0217","37.3035","2021-07-04","2"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0672","37.3346","2021-10-03","4"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0158","37.2827","2021-07-04","2"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.1104","37.3512","2021-07-03","1"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0903","37.2831","2021-10-02","89"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0817","37.2906","2021-10-02","75"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.051","37.4151","2021-10-03","46"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.051","37.4151","2021-07-03","22"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.1104","37.3512","2021-04-17","1"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.1104","37.3512","2021-04-17","37"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0903","37.2831","2021-07-02","1"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0817","37.2906","2021-04-16","13"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0672","37.3346","2021-07-03","1"
"치악산","무척추동물류(곤충제외)","보통옆새우","Gammarus sobaegensis","보통옆새우","128.0508","37.3975","2021-07-03","5"
"치악산","무척추동물류(곤충제외)","실지렁이","Limnodrilus gotoi","실지렁이","128.1104","37.3512","2021-07-03","2"
"치악산","무척추동물류(곤충제외)","실지렁이","Limnodrilus gotoi","실지렁이","128.0508","37.3975","2021-07-03","3"
"치악산","무척추동물류(곤충제외)","실지렁이","Limnodrilus gotoi","실지렁이","128.051","37.4151","2021-07-03","7"
"치악산","무척추동물류(곤충제외)","실지렁이","Limnodrilus gotoi","실지렁이","128.0903","37.2831","2021-10-02","7"
"치악산","무척추동물류(곤충제외)","실지렁이","Limnodrilus gotoi","실지렁이","128.0672","37.3346","2021-07-03","9"
"치악산","무척추동물류(곤충제외)","연가시","Gordius aquaticus","연가시","128.1104","37.3512","2021-04-17","1"
"치악산","무척추동물류(곤충제외)","줄지렁이","Eisenia fetida","줄지렁이","128.0903","37.2831","2021-07-02","5"
"치악산","무척추동물류(곤충제외)","줄지렁이","Eisenia fetida","줄지렁이","128.0158","37.2827","2021-10-04","1"
"치악산","무척추동물류(곤충제외)","플라나리아","Dugesia japonica","플라나리아","128.0866","37.2784","2021-04-16","35"
"치악산","무척추동물류(곤충제외)","플라나리아","Dugesia japonica","플라나리아","128.0903","37.2831","2021-07-02","5"
"치악산","무척추동물류(곤충제외)","플라나리아","Dugesia japonica","플라나리아","128.0817","37.2906","2021-07-02","1"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.1104","37.3512","2021-04-23","5"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0672","37.3346","2021-04-23","63"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0866","37.2784","2021-07-20","8"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0672","37.3346","2021-07-22","36"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0694","37.3345","2021-09-24","47"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0817","37.2906","2021-07-20","28"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0866","37.2784","2021-10-21","14"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0817","37.2906","2021-10-21","21"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0672","37.3346","2021-10-20","5"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0678","37.3346","2021-09-23","19"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0649","37.3348","2021-09-23","52"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0866","37.2784","2021-04-23","5"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0817","37.2906","2021-04-23","31"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.1104","37.3512","2021-07-21","5"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0694","37.3345","2021-07-17","76"
"치악산","어류","금강모치","Rhynchocypris kumgangensis","금강모치","128.0678","37.3346","2021-07-16","26"
"치악산","어류","꺽지","Coreoperca herzi","꺽지","128.051","37.4151","2021-07-21","2"
"치악산","어류","꺽지","Coreoperca herzi","꺽지","128.051","37.4151","2021-10-19","2"
